mizar_ref,stop_id,nome
1782,20946,ANCONA (Taglio Via Vallone)
1783,20947,ANCONA (Taglio Via Vallone)
1784,20948,COLLINA (Via F. Conti  55)
1785,20949,COLLINA (Via F. Conti  55)
1786,20950,Via Giolitti fronte 18
1787,20951,Via Dell'Industria
1788,20952,CAMERATA P. (Banca)
1789,20953,CAMERATA P. (Banca)
1790,20954,POLVERIGI (Cimitero)
1791,20955,CHIARAVALLE (Strada Galoppo Asilo)
1792,20956,POLVERIGI (Tre Ponti)
1793,20957,CAMERATA P. (Cassero)
1794,20958,CAMERATA P. (Cassero)
1795,20959,S.MARIA NUOVA
1796,20960,S.MARIA NUOVA
1797,20961,ANCONA (INPS).
1798,20962,AGUGLIANO  (Cimitero)
1799,20963,PATERNO (Fornace Vecchia)
1800,20964,PATERNO (Centro)
1801,20965,PATERNO (Centro)
1802,20966,PATERNO (Incrocio)
1803,20967,PATERNO (Curva Buratta)
1804,20968,PATERNO (Discesa)
1805,20969,PATERNO (Inc. S.P. Vallone)
1808,20972,via Borghetto
1809,20973,Via Borghetto
466,20974,LORETO (Sc. Medie Bramante)
467,20975,LORETO (Sc. Medie Bramante)
468,20976,LORETO (Via Marconi)
1810,20977,CASTELFIDARDO (Via Podgora 65)
1811,20978,"CASTELFIDARDO (Via Podgora, 5)"
1812,20979,"CASTELFIDARDO (Via IV Novembre, 49)"
1813,20980,CASTELFIDARDO (Via IV Novembre dif. 14)
1814,20981,FILOTTRANO (Tornazzano Inc. Via Nova)
1815,20982,MONTORO (Chiesa)
1816,20983,MONTORO (Chiesa)
1817,20984,FILOTTRANO (Tornazzano Inc. Via Nova)
469,20985,CHIARAVALLE (Palasport)
1818,20986,POLVERIGI (Biv. la Coppa)
1819,20987,POLVERIGI  (Biv. la Coppa)
1820,20988,OSIMO STAZIONE (Cora legnami)
1821,20989,OSIMO STAZIONE (Cora legnami)
1822,20990,FILOTTRANO (Zona Ind. Cesarina)
472,20993,FALCONARA (Via Castellaraccia)
1824,20996,FALCONARA  (Ist. Bignamini)
1825,20997,Z.IND. SQUARTABUE
1826,20998,Via S.Biagio
474,20999,Via S.Biagio
1827,21000,Piazza Cavour (Conerobus Linee Sud)
1828,21001,Stazione F.S. (Linee Sud)
1829,21002,FALCONARA  (Via Campania)
1830,21003,FALCONARA  (Via Alto Adige)
476,21004,FALCONARA  (Via Trentino)
1831,21005,FALCONARA (Via Campania)
1834,21009,"Castelferretti (Via Marconi, 114)"
479,21012,FALCONARA (Via Sardegna)
1836,21013,FALCONARA  (Via S. Rosa)
1837,21014,FALCONARA (Via T. Speri)
480,21015,FALCONARA (Via A. Volta)
1838,21016,FALCONARA (Via Ville 2)
1839,21017,FALCONARA   (INPS)
1840,21018,FALCONARA (Via B. Buozzi inc.V.Castellaraccia)
1841,21019,FALCONARA (Via Cesanelli)
1846,21024,MONTEMARCIANO (Inc. Alberici)
481,21025,MARINA (Quartiere Villaggio)
1847,21026,MARINA  (Via Degli Olmi)
1848,21027,MARINA (Quartiere Villaggio)
1849,21028,MARINA (Via delle Rose)
1850,21029,MARINA (Via delle Gardenie)
1851,21030,Viale dei Platani
1852,21031,MARINA (Via Gardenie)
1853,21032,MARINA (Quartiere Villaggio)
1854,21033,ANCONA (Via C. Colombo - Ex CRAS)
1855,21034,ANCONA (P.le Europa)
482,21035,ANCONA  (Vigili del Fuoco)
1856,21036,ANCONA  (Via Giannelli)
483,21037,SENIGALLIA (Chiesa del Portone)
484,21038,SENIGALLIA (Liceo Classico)
485,21039,SENIGALLIA (Liceo Classico)
486,21040,SENIGALLIA  (P.zza Diaz)
1857,21041,CAMERATA P. (Via de Amicis)
1858,21042,SENIGALLIA (Liceo Medi)
1859,21043,GRANCETTA (Conc. Mercedes)
1860,21044,CAMERATA P. (Via Gramsci)
1861,21045,ANCONA (Via C. Colombo - Ex Cras)
1862,21046,ANCONA (Baraccola legnami)
487,21047,PATERNO (Capolinea)
1863,21048,BARACCOLA  (Discoteca)
1864,21049,ANCONA (Via Caduti del Lavoro 49)
1866,21051,Via Ricci
488,21052,JESI (Psicopedagogico)
489,21053,JESI (Via Verdi - Liceo Sci. Ling. Tec)
490,21054,JESI - Arco Clementino
491,21055,JESI (Capolinea)
1868,21057,PORTO RECANATI (Scossicci)
492,21058,ANCONA (Via Bocconi)
1871,21061,GRANCETTA (Inc. Autostrada)
1872,21062,CAMERATA P. (Via Collodi)
1873,21063,CAMERATA P. (Via de Amicis)
1875,21065,OFFAGNA (S.Bernardino).
1878,21068,PATERNO (Incrocio)
1879,21069,Paterno 128
1880,21070,PATERNO
1881,21071,PATERNO (Fornace Vecchia)
1882,21072,PATERNO (Fornace Vecchia).
1883,21073,PATERNO (Ex Carabinieri)
1884,21074,AGUGLIANO (Bivio Gavone)
1886,21076,FALCONARA (Via Panoramica)
493,21077,"BARACCOLA (Via Albertini, 6)"
494,21078,BARACCOLA (Via Scataglini C. Comm.)
1887,21079,BARACCOLA (Via Filonzi)
1888,21080,ANCONA (Via Caduti del Lavoro)
1889,21081,ANCONA (Via Caduti del Lavoro 8)
1890,21082,ANCONA (Via Caduti del Lavoro 28)
1891,21083,FILOTTRANO (Biv. Cento Finestre)
1892,21084,FILOTTRANO (Biv. Cento Finestre)
1893,21085,FILOTTRANO (Biv. Cento Finestre)
1894,21086,AGUGLIANO (Inc. Mulino)
495,21087,CASSERO (Centro).
1895,21088,FALCONARA (Via Liguria)
496,21089,CHIARAVALLE (Ist. Professionale)
1896,21091,OSIMO (Villino Verde)
1897,21092,OFFAGNA (Via Offagna).
1904,21100,C.San Francesco
499,21101,C.San Francesco
1906,21104,Castelferretti (Via Marconi - CAM)
1938,21139,CASTELFIDARDO (Via Torres incr. Via Diaz)
504,21140,LORETO (Ist. Alberghiero Via S. Francesco)
1939,21141,Filottrano via Grazie
505,21142,FILOTTRANO (Cimitero).
1940,21143,FILOTTRANO  (via S. Anna)
1941,21144,FILOTTRANO ( Biv. Storaco)
1942,21145,FILOTTRANO (Biv. S. Gimignano)
1943,21146,FILOTTRANO  (Via s. Marino)
1944,21147,FILOTTRANO  (Via S. Marino 8)
1945,21148,CANTALUPO (2A)
1946,21149,CANTALUPO (Via Cantalupo 12)
506,21150,CANTALUPO (Centro)
1947,21151,CANTALUPO (2)
1948,21152,FILOTTRANO (Via S. Marino)
1949,21153,FILOTTRANO (Via S. Marino 1)
1950,21154,FILOTTRANO (Biv. S. Gimignano)
1951,21155,FILOTTRANO (Biv. Storaco)
1952,21156,FILOTTRANO (Via S. Anna)
507,21157,FILOTTRANO (Cimitero)
1953,21158,FILOTTRANO (Zona Industriale)
1954,21159,FILOTTRANO (Zona Industriale)
1955,21160,OFFAGNA (Biv. Vallone).
1956,21161,Via Montefanese
1969,21174,OFFAGNA (Biv. Vallone)
508,21175,OSIMO (Capolinea Frazioni)
509,21178,Via Veneto (Arco Clementino)
510,21179,JESI  (V.le Vittoria Ospedale)
511,21180,AGUGLIANO (Esterno).
512,21181,POLVERIGI (Cimitero)
514,21184,JESI (Ist. Tec. Femminile)
1974,21187,OSIMO  (S. Paterniano)
1975,21188,OSIMO (S. Paterniano)
515,21189,CASTELFIDARDO (Via Torres incr. Via Diaz)
1976,21190,RECANATI (Porta Cerasa)
516,21191,ACQUAVIVA (Semaforo)
517,21192,LORETO (Ist. Ragioneria)
519,21194,FALCONARA (Cimitero Interno)
520,21195,CHIARAVALLE (Stadio)
521,21197,ANCONA (P.zza  U. Bassi)
522,21198,Via Mattei - fronte CRN
1977,21199,ANCONA (Tavola Amica)
1978,21200,ANCONA (Tavola Amica)
1979,21201,FALCONARA (Parco Kennedy)
1980,21202,FALCONARA (Via Repubblica)
1981,21203,FALCONARA (P.zza Garibaldi)
1982,21205,PATERNO (Fornaci Vecchie).
1983,21207,POLVERIGI (Rotatoria)
1984,21208,AGUGLIANO (Tre Ponti)
1985,21209,AGUGLIANO (Inc. Paglialunga)
1986,21210,MULINO AGUGLIANO (Incrocio Esterno)
1988,21212,FILOTTRANO  (Curanova Vivai)
1989,21213,ANCONA (Stab. Tubimar)
1990,21214,ANCONA (Stab. Tubimar)
1991,21215,AGUGLIANO (Inc. Paglialunga)
1992,21216,ABBADIA (Inc. Via Piave)
1993,21217,ABBADIA (Via Piave)
1994,21218,ABBADIA (Via F.lli Cairoli)
1995,21219,ABBADIA (Via F.lli Cairoli incr. V.Bandiera)
1996,21220,ABBADIA (Via F.lli Bandiera)
2037,21230,"CASTELFIDARDO (Via Rizzo, 9)"
2038,21231,MONTEMARCIANO Via S. Pietro
2039,21232,MONTEMARCIANO (Circonvallazione)
2124,21233,JESI (Via Gallo d'Oro)
2125,21234,JESI (Via Gallo d'Oro)
2127,21235,Baby Brummel a
2128,21238,LORETO  (Ist. Alberghiero nuovo)
2129,21239,MONTEMARCIANO - Via Romagna
2130,21240,MONTEMARCIANO - Viale Europa
2132,21242,Senigallia (Scuole Via dei Gerani)
2133,21243,SENIGALLIA (Scuole Marchetti)
2134,21244,LORETO - (Montorso Cap.)
2135,21245,LORETO (Montorso Centro)
2549,21251,Jesi  Via Verdi (Liceo Classico)
2555,21253,Via Verdi (Liceo Sci. Ling. Tec)
2547,21254,FOLOTTRANO (Via A. Moro)
2556,21255,FILOTTRANO (Via A. Moro Batocco)
2548,21256,FILOTTRANO (Via Italia Inc. S.Lorenzo)
2550,21257,FILOTTRANO (via Italia Inc. V. Lazio)
2553,21258,FILOTTRANO (Via Europa Sc. Medie)
2742,21259,ANCONA (Stazione-Alberghi)
3878,21260,CINGOLI (Capolinea)
4186,21261,STAFFOLO (Biv. Coste)
3879,21262,STAFFOLO (Biv. Coste).
4187,21263,JESI (La Bernardina)
4223,21264,BORGHETTO (Interno V. 25 Aprile)
4217,21265,BORGHETTO (Interno V. Alfieri)
4279,21266,VIA MARSALA
4273,21267,ANCONA  VIA TOGLIATTI (Scuole Monte Dago)
4300,21268,RECANATI (IST. MATTEI)
4326,21269,MONTEMARCIANO (Via PERTINI)
4328,21270,Via Ricci
4329,21271,COLLEMARINO (Via M. Ricci Fefè)
4330,21272,PARCO ZOO FALCONARA
4540,21273,SENIGALLIA (Rotonda)
4915,21274,ROTATORIA SBROZZOLA
4579,21275,via Farfisa Ponte A14
4577,21276,via Farfisa C.Com.li
4578,21277,via Sbrozzola
4580,21278,Via Industria Bartolini
4581,21279,Marvit - Assam
4629,21280,GROTTINO (Via Intercomunale)
4640,21281,Grottino
4863,21284,via Sbrozzola
4866,21285,via Industria Bartolini
4864,21286,Via Del Lavoro- Assam
4865,21287,via M.Lavoro  Assam
4861,21288,via M.Lavoro Sogemi
4867,21289,Via delle Terme IKEA
4893,21290,Via G. Acqua - Autostazione Jesi
4955,21291,Via Farfisa Aspio FS
4954,21292,Via Farfisa Aspio FS Ponte
5037,21300,VIA MONTECERNO (incr. V. Offagna)
5053,21301,VIA MONTECERNO (incr. V. Fontemurata)
5038,21302,SANTO STEFANO (Chiesa)
4964,21303,VIA SANTO STEFANO (incr. V. Montegalluccio)
5011,21304,VIA MONTEGALLUCCIO (fronte civico n.30)
4986,21305,VIA MONTEGALLUCCIO (civ. 21)
5039,21306,VIA MONTEGALLUCCIO (fronte civ. 12)
5012,21307,VIA DI JESI (civ. 42)
5066,21308,VIA DI JESI (incr. V. Gattuccio)
5067,21309,VIA DI JESI (civ. 202)
5068,21310,VIA DI JESI (fronte civ. 307/309)
5027,21311,VIA DI JESI (fronte incr. V. Albanelli)
5040,21312,1^ VIA STRISCIONI
5001,21313,VILLA SAN PATERNIANO (fronte Chiesa)
4965,21314,2^ VIA STRISCIONI
5054,21315,3^ VIA STRISCIONI
4966,21316,4^ VIA STRISCIONI
5013,21317,5^ VIA STRISCIONI
4987,21318,6^ VIA STRISCIONI
5002,21319,7^ VIA STRISCIONI
4988,21320,8^ VIA STRISCIONI
4989,21321,9^ VIA STRISCIONI
4990,21322,VILLA SAN PATERNIANO (Chiesa)
5003,21323,PALABALDINELLI
5041,21324,CASENUOVE (ACLI)
4991,21325,CASENUOVE (Cimitero)
5055,21326,VIA DI JESI (incr. V. Osimana)
5014,21327,CASENUOVE (fronte ACLI)
4992,21328,VIA DI JESI (civ. 359)
4993,21329,VIA DI JESI (incr. V. Striscioni)
5069,21330,VIA DI JESI (incr. V. Albanelli)
4967,21331,VIA DI JESI (civ. 307/309)
5042,21332,VIA DI JESI (fronte civico n.202)
5043,21333,VIA DI JESI (incr. V. Molino Guarnieri)
4968,21334,VIA DI JESI (fronte Lampa)
4969,21335,VIA DI JESI (civ. 253)
5044,21336,VIA DI JESI (civ. 237)
5056,21337,VIA DI JESI (fronte civico n.88)
4970,21338,VIA DI JESI (di fronte Pamel)
4994,21339,CAMPOCAVALLO (ex Scuole)
5057,21340,VIA COVO (incr. V. Fratelli Ippoliti)
4971,21341,VIA AGRICOLTURA (incr. V. Addolorata)
5070,21342,VIA RECANATI (incr. V. di Jesi)
5071,21343,VIA CAGIATA (civ. 63)
4972,21344,VIA CAGIATA (civ. 45)
5058,21345,VIA CAGIATA (civ. 29)
5072,21346,VIA CAGIATA (civ. 21)
5045,21347,VIA CAGIATA (difronte civ. 21)
5073,21348,VIA CAGIATA (difronte civ. 29)
5004,21349,VIA CAGIATA (difronte civ. 45)
4973,21350,VIA CAGIATA (difronte civ. 71)
4974,21351,VIA DI JESI (Pamel)
5015,21352,VIA DI JESI (incr. V. Molino Basso)
5046,21353,VIA DI JESI (difronte civ. 237)
5005,21354,Via Striscioni (dopo bivio)
4975,21355,VIA DI JESI (Lampa packaging)
5089,21356,OFFAGNA Venturina (incr. Via Chiaravallese)
5087,21357,VIA G. FALCONE (incr. Via Recanati)
5117,21358,CASENUOVE
5119,21359,CASENUOVE
5118,21360,CASENUOVE (Consorzio cereali)
4894,22000,HOTEL LE QUERCE DI SENIGALLIA
4895,22001,FERMATA CONTRAM CAMERINO A CAMERINO
4896,22002,FERMATA DI PIEVE TORINA SERVIZIO CAMERINO SC01
535,22196,ANCONA (P.zza U.Bassi)
4691,22197,Tabaccheria
4882,22199,Via Italia
4883,22200,Via Antognini
4886,22201,Via Aspio - Montesicuro
4885,22202,Via Aspio - Montesicuro
4890,22203,Palombina
4898,22204,Fermata di Pontelungo Linea R
4906,22205,MONTEMARCIANO - Via De Gasperi
4910,22206,MONTEMARCIANO - Viale Europa
4908,22207,MONTEMARCIANO - Viale Marche
4917,22209,STAFFOLO (Via Roma 10)
4912,22210,Ospedale Regionale (Torrette di Ancona)
4916,22211,STAFFOLO (Via Roma 5)
4921,22212,LORETO (Torrione Capolinea)
4914,22222,FERMATA NEI PRESSI DI VIA POIOLE (2125)
4897,22500,Via XXIV Maggio - Casa del Popolo
4962,660n,Piazza Stamira
2054,CFIDIS,CASTELFIDARDO (Istituto ISIS)
2139,CI000,Deposito di Jesi - Servizio Urbano
2140,CI001,Stazione FS - Capolinea
2141,CI002,Viale Trieste
2142,CI003,Portavalle
2143,CI004,Via della Granita
2144,CI005,Via San Giuseppe
2145,CI006,Via Garibaldi
2146,CI007,Via Garibaldi - Via Volturno
2147,CI008,Via Nazario Sauro
2148,CI009,Via Mura Occidentali
2149,CI010,Via Mura Occidentali - Poste
2150,CI011,Via Mura Occidentali - Ciro
2152,CI013,Via Roma - Arci
2153,CI014,Via Roma - ex Morriconi
2154,CI015,Via Roma - Bar
2155,CI016,Via Roma - La Fornace
2156,CI017,Via Roma - Officina
2157,CI018,Via Roma - Via Bosi
2158,CI019,Via Roma - Davanti Bar Parò
2159,CI020,Via Roma - Bivio Cingoli
2160,CI021,Via Roma - Monte Schiavo
2161,CI022,Via Roma - Magaci
2162,CI023,Via Roma - Bivio Pantiere
2163,CI024,Villa Serena
2164,CI025,Via Pantiere - Bivio
2165,CI026,Via Pantiere - Imp. Sportivi
2169,CI030,Via Roma - Fronte Magaci
2170,CI031,Via Roma - Monte Schiavo
2171,CI032,Bivio Cingoli
2172,CI033,Via Roma - Bar Parò
2173,CI034,Via Roma - Via Berlinguer
2174,CI035,Via Roma - P.zza Pellegrini
2175,CI036,Via Roma - Casa del Lampadario
2176,CI037,Via Roma - Lavatoio
2177,CI038,Via Zara - Chiesa
2178,CI039,Via Roma - Via Asiago
2179,CI040,Via Roma - XX Settembre
2180,CI041,C.so Matteotti - Arco
2186,CI047,Via del Setificio
2187,CI048,Via XXIV Maggio - Casa del Popolo
2188,CI049,Via G. Acqua - Autostazione
2189,CI050,Viale Trieste
2190,CI051,Via M. Ricci - Multisala
2191,CI052,Mazzangrugno
2192,CI053,Via M. Ricci - MTA
2193,CI054,Via Mazzangrugno
2194,CI055,2^ Via Mazzangrugno
2195,CI056,Via Musone
2196,CI057,Via Marconi - Ponte Esino
2197,CI058,Via Marconi - Metano
2198,CI059,Via Marconi - fronte Via Fermi
2199,CI060,Via Marconi - Via S. Maria
2200,CI061,Via del Verziere - Via Fermi
2201,CI062,Via del Verziere - dosso
2202,CI063,Via del Verziere -Termo Forgia
2203,CI064,Via Gallodoro - Via Moreggio
2204,CI065,Via Gallodoro - VVFF
2205,CI066,Via Gallodoro - COOP
2206,CI067,Via del Prato - ASUR
2207,CI068,Via del Prato - Chiesa
2208,CI069,Via XXIV Maggio - Scuole
2209,CI070,Via XXIV Maggio - Viale Trieste
2210,CI071,V.le Vittoria - Ospedale
2211,CI072,Via Rossini - Via San Francesco
2212,CI073,Via Rossini - P.zza Bramante
2213,CI074,Via Rossini - Via Gramsci
2214,CI075,Via San Pietro Martire
2215,CI076,Via Gramsci - L. De Bosis
2216,CI077,Via Gramsci - Casa Riposo
2217,CI078,Via dei Colli - Via Murri
2218,CI079,Via La Malfa - Via De Gasperi
2219,CI080,Via La Malfa - Bocciodromo
2220,CI081,Via La Malfa - fronte ITC
2221,CI082,Via Schweitzer
2222,CI083,Via Paladini
2223,CI084,Via Jugoslavia
2224,CI085,Via del Burrone - Via Francia
2225,CI086,Via del Burrone - Cardinaletti
2226,CI087,Via del Burrone - Pattinodromo
2227,CI088,Via Coppi - Via Bagicalupo
2228,CI089,Via Coppi - Chiesa
2229,CI090,Via Coppi - Via Loik
2230,CI091,Via XX Luglio - L.go Allende
2231,CI092,Via del Molino - Piscina
2233,CI094,Via Grecia - S. Allende
2234,CI095,V.le Cavallotti - Giardini
2235,CI096,Viale Cavallotti
2236,CI097,Via XXIV Maggio - Viale Trieste
2237,CI098,Via XXIV Maggio - fronte Scuole
2238,CI099,Via del Prato - Bar Sport
2239,CI100,Via del Prato - fronte ASL
2240,CI101,Via Gallodoro - fronte COOP
2241,CI102,Via Gallodoro - ISA
2242,CI103,Via Gallodoro - incrocio Via Gorizia
2245,CI106,Via Fermi
2246,CI107,Via Fermi - Via Marconi
2247,CI108,Via Marconi - fronte Metano
2248,CI109,Via Marconi - Ponte
2249,CI110,Via M. Ricci - fronte Multisala
2250,CI111,Via Salvoni
2251,CI112,Via Ravagli
2252,CI113,Via Puccini
2253,CI114,Via Puccini - fronte Farmacia
2254,CI115,Via dei Colli Ospedale - lato P.zza Vesalio
2255,CI116,Via dei Colli Ospedale
2256,CI117,Via dei Colli - fronte Piazza Vesalio
2257,CI118,Ospedale Carlo Urbani
2259,CI120,Via Garibaldi - fronte AGIP
2260,CI121,Via Ancona - incrocio Via Cartiere vecch
2261,CI122,Via Ancona - ex SMIA
2262,CI123,Via Ancona - lato Morichelli
2263,CI124,Via XXIV Maggio - Fronte CAP
2264,CI125,Viale Don Battistoni - Eurostok
2265,CI126,Via Brodolini - fronte Pieralisi
2266,CI127,Via Brodolini - fronte Elica
2267,CI128,Via Brodolini - Via Di Vittorio
2268,CI129,Via Brodolini - Via Fontedamo
2269,CI130,Via del Verziere
2270,CI131,Via Leone XXIII - incrocio Via Novella
2271,CI132,Via Leone XXIII - Dolciotti
2272,CI133,Via G. Agnelli fronte CNH
2273,CI134,Viale Don Battistoni -  Popolare A.
2275,CI136,Via Pasquinelli - Centro Direzionale
2276,CI137,Via Don Minzoni - Natalucci
2277,CI138,Via Don Minzoni - Via Ancona
2278,CI139,Via Don Minzoni - fronte Renault
2279,CI140,Via XXIV Maggio - Supermercato
2280,CI141,Viale Don Battistoni - Expert
2281,CI142,Via del Molino
2282,CI143,Via Pasquinelli - Distributore
2286,CI147,Castelbellino - Via Pantiere
2287,CI148,Cimitero (Jesi)
2288,CI149,Via Friuli - Via San Marcello
2289,CI150,Castelbellino - Vallato
2290,CI151,Viale Cavallotti - fronte Via Castelbell
2291,CI152,Viale Cavallotti - Agenzia Viaggi
2292,CI153,Viale Cavallotti - Viale delle Nazioni
2293,CI154,Viale Martin Luther King - bivio Tabano
2294,CI155,Via Martin Luther King - prima rotatoria
2295,CI156,Via Martin Luther King - Scuole
2296,CI157,Viale M. L. King - Liceo
2297,CI158,Viale Verdi - rotatoria
2298,CI159,Viale Verdi - incrocio Via Gramsci
2299,CI160,Via Agraria - fronte acquedotto
2300,CI161,Via Agraria - incrocio Via Togliatti
2301,CI162,Via Agraria - incrocio Via Torre
2302,CI163,Via Agraria - ex Scuola
2303,CI164,Via Agraria
2304,CI165,Via Agraria - rotatoria Paradiso
2305,CI166,Via Paradiso - fronte Ristorante
2306,CI167,Via Nenni - fronte Via Amendola
2307,CI168,Via Nenni - fronte Pio la Torre
2308,CI169,Via Nenni - Chiesa
2309,CI170,Frazione Scorcelletti
2310,CI171,Via Rosini - incrocio Paradiso bassa
2311,CI172,Via Paradiso bassa
2312,CI173,Via Paradiso - lato Monte Conero
2313,CI174,Via Paradiso - lato Monte Catria
2314,CI175,Via Paradiso - prima rotatoria
2315,CI176,Via Tabano - fronte Palasport
2316,CI177,Via Gola della Rossa
2317,CI178,Via Frasassi 3
2318,CI179,Via Frasassi - incrocio Monti Sibillini
2319,CI180,Via Appennini - incrocio Tabano
2320,CI181,Via Tabano - Palasport
2321,CI182,Via San Francesco - bivio Tabano
2322,CI183,Via San Francesco - largo Europa
2323,CI184,Via San Francesco - incrocio Via Olanda
2324,CI185,Viale Verdi - Chiesa
2325,CI186,Frazione Scorcelletti - SP 76
2326,CI187,Via del Lavoro -  ITASS
2327,CI188,Via Marche - Via Sicilia
2328,CI189,Viale Verdi - incrocio Cavallotti
2329,CI190,Viale Verdi - incrocio Via San Francesco
2330,CI191,Via San Francesco - incrocio Bartolo Sas
2331,CI192,Via San Francesco - fronte largo Europa
2332,CI193,Via San Francesco - bivio Tabano
2333,CI194,Via Paradiso - dopo rotatoria
2334,CI195,Via Paradiso - fronte Monte Catria
2335,CI196,Via Paradiso - fronte Monte Conero
2336,CI197,Via Paradiso
2337,CI198,Via Paradiso 3^
2338,CI199,Via Paradiso 4^
2339,CI200,Via Togliatti - fronte Via Rosi
2340,CI201,Via Agraria 8
2341,CI202,Via dei Colli - lato Piazza XXV Aprile
2342,CI203,Via Gramsci -  Ostello
2343,CI204,Via Puccini - Farmacia
2344,CI205,Via Puccini - IGEA
2345,CI206,Via Erbarella
2346,CI207,Via Campolungo
2347,CI208,Via M. L. King - Via Tolstoj
2348,CI209,Porta Farina
2349,CI210,Bivio Santa Lucia
2350,CI211,Viale Vittoria - fronte Ospedale
2351,CI212,Via Mazzangrugno - Jesi Centro
2352,CI213,Via Mazzangrugno - Jesi Centro
2353,CI214,Coppetella - Capolinea
2354,CI215,Via Ancona - fronte cavalcavia FS
2355,CI216,SP 76 - casa di terra
2356,CI217,Via Ancona - Pieralisi
2357,CI218,SP 76 -  U. Quadri
2358,CI219,SP 76 - fronte Interporto
2359,CI220,SP 76 - Lazzerini
2361,CI222,SP 76 - Bocchini
2362,CI223,SP 76 -  Frantoio
2363,CI224,Via XXIV Maggio - fronte Supermercato
2364,CI225,Centro Comm.le Arcobaleno
2365,CI226,Via XX Luglio - Scuola
2366,CI227,Via XX Luglio - La Fornace
4234,CI228,Viale della Vittoria - Mariani
4245,CI229,Via Radiciotti
4238,CI230,Via San Francesco - Banca
4239,CI231,Via Appennini
2367,CI232,Via A. Moro -Via De Nicola
2368,CI233,Ospedale Carlo Urbani
2370,CI235,Via Ancona - distributore
2372,CI237,Viale del Lavoro - Agenzia Viaggi
4229,CI238,Via San Francesco - Chiesa
2373,CI239,Via Don Minzoni
2374,CI240,Viale Verdi - incrocio M. L. King
2375,CI241,Via Jugoslavia - Parrucchiera
2376,CI242,Via Paladini - incrocio Via Solazzi
2377,CI243,Via Schweitzer
2378,CI244,Via la Malfa - ITC
2379,CI245,Via La Malfa - fronte Bocciodromo
2380,CI246,Via la Malfa - fronte Via De Gasperi
2381,CI247,Via Gramsci - fronte Via de Bosis
2382,CI248,Via Sanzio - incrocio Via Lotto
2383,CI249,Via Sanzio - semaforo
2384,CI250,Via Sanzio - incrocio San Francesco
2385,CI251,Via R. Sanzio - ITIS
4226,CI253,Via San Francesco - Incr. Via R. Sanzio
2389,CI256,Via M. L. King - fronte Liceo
2390,CI257,SP 76 - ex Scuola
2391,CI258,SP 76  - fronte Bocchini
2392,CI259,Via Ancona - Hotel Federico II
2394,CI261,SP 76 - fronte Lazzerini
2395,CI262,SP 76 - Interporto
2396,CI263,SP 76 - lato vivaio
2397,CI264,Viale della Vittoria - Mercantini
2398,CI265,SP 76 - fronte casa terra
2399,CI266,Via Ancona - cavalcavia FS
2400,CI268,SP 76 - Concessonario
2401,CI269,Via Togliatti - Via Rosi
2402,CI270,Via Nenni - dopo rotatoria
2403,CI271,Via Nenni - incrocio Via La Torre
2404,CI272,Via Nenni - incrocio Via Paradiso
2405,CI273,Via Paradiso - 1^ fermata
2406,CI274,Via Paradiso - 2^ fermata
2407,CI275,Via Paradiso - fronte Forno
2408,CI276,SP 76 - bivio Monsano
2409,CI277,SP 76 - Incrocio Via Sant'Ubaldo
2410,CI278,SP 76 - Chiesa
2411,CI279,SP 76 - Novaflex
2413,CI281,SP 76 -  UBI Banca
2414,CI282,Via Mazzangrugno - Bagnatora
2415,CI283,Via Mazzangrugno
2416,CI284,Bagnatora
2417,CI285,Viale Papa Giovanni XXIII
2418,CI286,Via Matteo Ricci - fronte MTA
2420,CI288,Ristorante La Bernardina
2421,CI289,Via Piandelmedico - Cooperlat
2422,CI290,Via Piandelmedico 1
2423,CI291,Via Piandelmedico 2
2428,CI296,Via Piandelmedico - Cooperlat
2429,CI297,Bivio Cingoli - lato Jesi
2430,CI298,Viale Verdi - fronte Liceo
2431,CI299,Ristorante Il Cardinale
2432,CI300,C.F.V.
4243,CI301,C.so Matteotti
2433,CI302,Via Coppi - Farmacia
2434,CI303,Via Pastore -  Via di Vittorio
4233,CI304,Piazza Pergolesi
2435,CI305,Viale Vittoria - Via San Francesco
2436,CI306,Borgo Minonna - Incr. Via Musone
2437,CI307,Borgo Minonna (Rotat. Sp 362 S. M. Nuova)
2438,CI308,Borgo Minonna (Raccordo Rotat. SP362 S. M. Nuova)
2439,CI309,Via XX Luglio - Scuola
2440,CI310,Via XX Luglio -  S. Allende
2444,CI314,Via Don Minzoni - Centro Direzionale Cartiere Vecc
2446,CI316,Viale del Lavoro - Chiesa
2447,CI317,Via Cupramontana
2448,CI318,Via Coppi - Via Chinnici
2450,CI320,Via Grecia - Giardini
2451,CI321,Via Pastore - CAM
2452,CI322,Via dell'Industria - Centro Zipa
2453,CI323,Via dell'Industria - fronte Zipa
2454,CI324,Via dell'Industria - Jesi (Crognaletti Autolinee)
2455,CI325,Via dell'Industria - Jesi (Pieralisi Officina)
2457,CI327,Via Pasquinelli - Incr. Don Capannini
2458,CI328,Via Pasquinelli - Bar Quirino
2459,CI329,Via dell'Industria - Clabo (Jesi)
2460,CI330,Via dell'Industria - Enel
2465,CI335,Viale della Vittoria - Via Volturno
2466,CI336,Viale del Lavoro - Incr. Via Mille
2467,CI337,Viale del Lavoro - Distributore
2468,CI338,Via Verdi - Farmacia
2472,CI342,Via Mazzini - C. Comm.le
